reply_num	reply_ts	reply_user	talk_id	talk_user
19	1568692479.039900	UN0HCK74M	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
20	1568692775.042900	UL2TY2ERL	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
21	1568692828.044100	UL2TY2ERL	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
22	1568693301.044300	UN0HCK74M	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
23	1568693366.045400	UL2TY2ERL	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
24	1568693468.046700	UL2TY2ERL	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
25	1568693730.049200	UL2TY2ERL	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
26	1568694116.050100	UN0HCK74M	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
27	1568694722.050700	UL2TY2ERL	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
28	1568694985.052200	UL2TY2ERL	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
29	1568695153.052400	UN0HCK74M	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
30	1568695413.052600	UN0HCK74M	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
31	1568730682.059800	UL08YKGLU	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
32	1568730992.065400	UL08YKGLU	8e1859b5-4f23-4394-83aa-7b00d3e078e2	UL08YKGLU
0	1568552549.016600	UJRAL005U	7d6fbefd-3cee-4918-91d0-79a7dc00ca5d	UJKFAPBCJ
0	1568528426.014900	UM6RV9SP4	e15a368f-0ae8-4ee6-a65e-e90642ae8130	UJRAL005U
0	1568077393.176400	UJRAL005U	4941b859-f8e9-4ff9-adb6-3b35a07465d4	UKT5BQD3P
1	1568077761.177400	UKT5BQD3P	4941b859-f8e9-4ff9-adb6-3b35a07465d4	UKT5BQD3P
2	1568078526.177600	UKG6BDAPL	4941b859-f8e9-4ff9-adb6-3b35a07465d4	UKT5BQD3P
3	1568078648.177800	UJRAL005U	4941b859-f8e9-4ff9-adb6-3b35a07465d4	UKT5BQD3P
4	1568084755.182400	UMC518ER0	4941b859-f8e9-4ff9-adb6-3b35a07465d4	UKT5BQD3P
5	1568085404.183300	UMC518ER0	4941b859-f8e9-4ff9-adb6-3b35a07465d4	UKT5BQD3P
6	1568089737.184500	UKT5BQD3P	4941b859-f8e9-4ff9-adb6-3b35a07465d4	UKT5BQD3P
7	1568089752.185200	UKT5BQD3P	4941b859-f8e9-4ff9-adb6-3b35a07465d4	UKT5BQD3P
0	1568026343.170800	UMC518ER0	9ed0da4c-15ca-4e25-8ce2-1a6ed0230ef8	UL2TY2ERL
0	1567820725.109500	UJRAL005U	3ff806a4-ffa8-4684-8e72-6b63bf47002b	UL08YKGLU
1	1567821717.116600	UL08YKGLU	3ff806a4-ffa8-4684-8e72-6b63bf47002b	UL08YKGLU
2	1567821762.117800	UJRAL005U	3ff806a4-ffa8-4684-8e72-6b63bf47002b	UL08YKGLU
3	1567821819.119000	UL08YKGLU	3ff806a4-ffa8-4684-8e72-6b63bf47002b	UL08YKGLU
4	1567853867.131100	UMC518ER0	3ff806a4-ffa8-4684-8e72-6b63bf47002b	UL08YKGLU
5	1567853980.132400	UJRAL005U	3ff806a4-ffa8-4684-8e72-6b63bf47002b	UL08YKGLU
6	1567856576.147700	UMC518ER0	3ff806a4-ffa8-4684-8e72-6b63bf47002b	UL08YKGLU
7	1567856903.151000	UL08YKGLU	3ff806a4-ffa8-4684-8e72-6b63bf47002b	UL08YKGLU
8	1567857399.156300	UMC518ER0	3ff806a4-ffa8-4684-8e72-6b63bf47002b	UL08YKGLU
9	1567861648.158200	UL08YKGLU	3ff806a4-ffa8-4684-8e72-6b63bf47002b	UL08YKGLU
0	1567770201.096800	UJRAL005U	ef6ee2f2-bf48-45b1-8130-f596d8b2fc01	UKT3G90U8
0	1567767808.089400	UKFLR3VHR	dfb64176-9d0e-4b60-a8aa-cea606203ea1	UKT3G90U8
1	1567767969.090700	UKT3G90U8	dfb64176-9d0e-4b60-a8aa-cea606203ea1	UKT3G90U8
0	1567766720.081600	UJRAL005U	4cfad20a-fbf5-4a53-89e1-f6cd5bcc360e	UKU6PP3J5
0	1567766814.082300	UJRAL005U	b83642af-3ee0-4196-939b-f5d8c8dace99	UL2TY2ERL
1	1567767406.083000	UJRAL005U	b83642af-3ee0-4196-939b-f5d8c8dace99	UL2TY2ERL
0	1567763785.069800	UMQ7CDJUR	ffc7c732-d62a-494c-91e8-f9104b908398	UJRAL005U
1	1567763967.074000	UJRAL005U	ffc7c732-d62a-494c-91e8-f9104b908398	UJRAL005U
2	1567764184.078700	UJRAL005U	ffc7c732-d62a-494c-91e8-f9104b908398	UJRAL005U
3	1567770105.094800	UMQ7CDJUR	ffc7c732-d62a-494c-91e8-f9104b908398	UJRAL005U
0	1567692170.060100	UJRAL005U	d93ca845-0fa0-4d12-adf5-90fe08aab4cf	UN0HCK74M
0	1567682317.058800	UJRAL005U	8ac08acc-fecc-4f9a-8bcf-c349b513683c	UKG6BDAPL
0	1567567781.033100	UJRAL005U	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
1	1567567843.033400	UJRAL005U	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
2	1567569041.033600	UJRAL005U	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
3	1567569908.034500	UJKFAPBCJ	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
4	1567569996.036600	UL2TY2ERL	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
5	1567570065.036800	UJRAL005U	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
6	1567570217.037000	UJRAL005U	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
7	1567570427.038700	UL2TY2ERL	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
8	1567570430.038900	UL08YKGLU	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
9	1567570464.039400	UL2TY2ERL	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
10	1567570601.042800	UL2TY2ERL	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
11	1567570691.045400	UJRAL005U	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
12	1567571055.046800	UJRAL005U	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
13	1567571202.047000	UJRAL005U	681a3540-d58b-46b7-bfc0-e5146ca7360b	UL2TY2ERL
0	1567567434.029200	UJRAL005U	93537763-76ae-4ed4-aa31-6bdfeeccebfb	UL2TY2ERL
1	1567567513.031200	UJRAL005U	93537763-76ae-4ed4-aa31-6bdfeeccebfb	UL2TY2ERL
2	1567567517.031600	UL2TY2ERL	93537763-76ae-4ed4-aa31-6bdfeeccebfb	UL2TY2ERL
3	1567567550.032400	UL2TY2ERL	93537763-76ae-4ed4-aa31-6bdfeeccebfb	UL2TY2ERL
4	1567567607.032600	UJRAL005U	93537763-76ae-4ed4-aa31-6bdfeeccebfb	UL2TY2ERL
5	1567567663.032800	UJRAL005U	93537763-76ae-4ed4-aa31-6bdfeeccebfb	UL2TY2ERL
0	1567427175.022900	UMC518ER0	7e1a4034-1348-432b-86cc-b0401aace3fd	UJRAL005U
0	1567338625.017500	UL08YKGLU	0a9a04f2-f074-4b97-b16a-d9d386e01621	UJKFAPBCJ
1	1567339024.018300	UJKFAPBCJ	0a9a04f2-f074-4b97-b16a-d9d386e01621	UJKFAPBCJ
2	1567339432.019600	UL08YKGLU	0a9a04f2-f074-4b97-b16a-d9d386e01621	UJKFAPBCJ
0	1567081289.005700	UJRAL005U	433f18b1-b8e8-44f4-800e-417cf3b7e0b3	UL2TY2ERL
1	1567093237.006300	UL2TY2ERL	433f18b1-b8e8-44f4-800e-417cf3b7e0b3	UL2TY2ERL
0	1566912124.205100	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
1	1566912152.205300	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
2	1566912245.206100	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
3	1566912275.206300	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
4	1566912301.207000	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
5	1566912367.207200	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
6	1566912727.207400	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
7	1566912855.207600	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
8	1566912876.207800	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
9	1566912980.208000	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
10	1566913559.208200	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
11	1566913668.208400	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
12	1566913699.208600	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
13	1566913730.208800	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
14	1566913747.209000	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
15	1566913766.209200	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
16	1566913778.209400	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
17	1566913780.209600	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
18	1566913798.209800	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
19	1566915559.210000	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
20	1566915593.210200	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
21	1566916606.210400	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
22	1566916668.210600	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
23	1566916747.210900	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
24	1566916772.211100	UL2TY2ERL	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
25	1566921627.211300	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
26	1566921689.211500	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
27	1566957723.212600	ULKPET3UK	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
28	1566957836.212800	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
29	1566957853.213000	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
30	1566958181.213200	ULKPET3UK	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
31	1566958260.213500	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
32	1566958297.214000	UJRAL005U	e29e25a7-ea4f-464b-9c88-5e8790413f1c	UJRAL005U
0	1566958262.213700	ULKPET3UK	eec926f5-27b4-4bb6-98a0-9e770b9bfc2b	UJRAL005U
0	1571468217.169300	UMQ7CDJUR	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
1	1571468409.169700	UJRAL005U	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
2	1571469266.170000	ULJ74QZJM	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
3	1571469515.170200	UMQ7CDJUR	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
4	1571469785.170400	UJRAL005U	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
5	1571470171.170600	ULJ74QZJM	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
6	1571470271.171700	UJRAL005U	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
7	1571470342.173300	UJRAL005U	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
8	1571471124.173500	ULJ74QZJM	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
9	1571471174.173700	ULJ74QZJM	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
10	1571471239.174100	UJRAL005U	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
11	1571471282.174300	UJRAL005U	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
12	1571471337.174600	UJRAL005U	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
13	1571471948.174800	ULJ74QZJM	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
14	1571472113.175000	ULJ74QZJM	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
15	1571472664.176500	UJRAL005U	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
16	1571473489.176700	ULJ74QZJM	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
17	1571476096.177000	UMQ7CDJUR	4ef8435c-e831-4b31-8b00-fbba1363546e	UL2TY2ERL
0	1571363321.151500	ULQ3D7T2Q	0321883a-4a06-4b1e-9cd3-fbdceb3c5e60	ULQ3D7T2Q
1	1571371520.152000	UMC518ER0	0321883a-4a06-4b1e-9cd3-fbdceb3c5e60	ULQ3D7T2Q
2	1571371586.152200	ULQ3D7T2Q	0321883a-4a06-4b1e-9cd3-fbdceb3c5e60	ULQ3D7T2Q
3	1571371625.152400	UMC518ER0	0321883a-4a06-4b1e-9cd3-fbdceb3c5e60	ULQ3D7T2Q
4	1571417076.157800	ULQ3D7T2Q	0321883a-4a06-4b1e-9cd3-fbdceb3c5e60	ULQ3D7T2Q
5	1571456252.167900	UMC518ER0	0321883a-4a06-4b1e-9cd3-fbdceb3c5e60	ULQ3D7T2Q
6	1571457592.168100	UMC518ER0	0321883a-4a06-4b1e-9cd3-fbdceb3c5e60	ULQ3D7T2Q
7	1571708672.198900	ULQ3D7T2Q	0321883a-4a06-4b1e-9cd3-fbdceb3c5e60	ULQ3D7T2Q
8	1571725971.203400	UMC518ER0	0321883a-4a06-4b1e-9cd3-fbdceb3c5e60	ULQ3D7T2Q
0	1571243628.139400	ULQ3D7T2Q	287edcb0-afb0-4914-9ca7-79207999d45f	UJRAL005U
1	1571243786.139600	UJRAL005U	287edcb0-afb0-4914-9ca7-79207999d45f	UJRAL005U
2	1571243837.139800	UJRAL005U	287edcb0-afb0-4914-9ca7-79207999d45f	UJRAL005U
3	1571244008.140100	ULQ3D7T2Q	287edcb0-afb0-4914-9ca7-79207999d45f	UJRAL005U
4	1571244025.140300	ULQ3D7T2Q	287edcb0-afb0-4914-9ca7-79207999d45f	UJRAL005U
5	1571244108.140500	UJRAL005U	287edcb0-afb0-4914-9ca7-79207999d45f	UJRAL005U
0	1571221655.132100	UJRAL005U	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
1	1571221759.132700	UMG0947NY	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
2	1571221795.133200	UMG0947NY	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
3	1571223057.133500	UMC518ER0	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
4	1571223096.133700	UMC518ER0	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
5	1571223509.133900	UKPCQAQLA	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
6	1571228050.134200	UMQ7CDJUR	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
7	1571228151.135000	UJRAL005U	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
8	1571228151.135200	UMQ7CDJUR	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
9	1571228262.135400	UMQ7CDJUR	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
10	1571229244.136200	UKPCQAQLA	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
11	1571232124.136400	UMQ7CDJUR	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
12	1571271007.141000	UNKM5GP8W	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
13	1571271529.142000	UNKM5GP8W	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
14	1571273032.143600	UMQ7CDJUR	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
15	1571273838.143800	UMG0947NY	60ce3996-5c03-4cec-80ce-f2ba4e1ee9ab	UMQ7CDJUR
0	1571114723.105300	UJRAL005U	685cf05e-79e8-4d08-b021-3930efdec6f4	UNKM5GP8W
1	1571119063.108200	UNKM5GP8W	685cf05e-79e8-4d08-b021-3930efdec6f4	UNKM5GP8W
2	1571122353.112100	UJRAL005U	685cf05e-79e8-4d08-b021-3930efdec6f4	UNKM5GP8W
3	1571185353.122500	UL2TY2ERL	685cf05e-79e8-4d08-b021-3930efdec6f4	UNKM5GP8W
4	1571190361.123900	UNKM5GP8W	685cf05e-79e8-4d08-b021-3930efdec6f4	UNKM5GP8W
5	1571191658.124300	UL2TY2ERL	685cf05e-79e8-4d08-b021-3930efdec6f4	UNKM5GP8W
6	1571191998.125100	UNKM5GP8W	685cf05e-79e8-4d08-b021-3930efdec6f4	UNKM5GP8W
0	1571038357.087500	UJRAL005U	a73c9d94-413b-4310-8dde-d1e1ecd7cde4	UPBV44H6H
1	1571106967.105000	UMNDKEJFP	a73c9d94-413b-4310-8dde-d1e1ecd7cde4	UPBV44H6H
2	1571115124.105600	UJRAL005U	a73c9d94-413b-4310-8dde-d1e1ecd7cde4	UPBV44H6H
3	1571119877.111900	UMNDKEJFP	a73c9d94-413b-4310-8dde-d1e1ecd7cde4	UPBV44H6H
4	1571195055.125300	UJRAL005U	a73c9d94-413b-4310-8dde-d1e1ecd7cde4	UPBV44H6H
0	1570971649.084700	UJRAL005U	224c53f1-f735-4446-80d3-68b0879da41b	UJKFAPBCJ
0	1570871245.076100	UJRAL005U	befb3b9a-a35a-4f89-8e57-40debc50758e	UMTMKBB1Q
1	1570871286.076300	UJRAL005U	befb3b9a-a35a-4f89-8e57-40debc50758e	UMTMKBB1Q
2	1570872173.076500	UMTMKBB1Q	befb3b9a-a35a-4f89-8e57-40debc50758e	UMTMKBB1Q
3	1570872309.076700	UJRAL005U	befb3b9a-a35a-4f89-8e57-40debc50758e	UMTMKBB1Q
4	1570872329.076900	UJRAL005U	befb3b9a-a35a-4f89-8e57-40debc50758e	UMTMKBB1Q
5	1570873712.077100	UMTMKBB1Q	befb3b9a-a35a-4f89-8e57-40debc50758e	UMTMKBB1Q
6	1570874514.077300	UJRAL005U	befb3b9a-a35a-4f89-8e57-40debc50758e	UMTMKBB1Q
7	1571050350.088300	UKT3G90U8	befb3b9a-a35a-4f89-8e57-40debc50758e	UMTMKBB1Q
8	1571100371.088900	UMTMKBB1Q	befb3b9a-a35a-4f89-8e57-40debc50758e	UMTMKBB1Q
0	1570719480.042200	UJRAL005U	e9932ed7-3588-4652-9afa-9ac53723ba84	UMQ7CDJUR
1	1570720039.043900	UMQ7CDJUR	e9932ed7-3588-4652-9afa-9ac53723ba84	UMQ7CDJUR
2	1570721644.045200	UJRAL005U	e9932ed7-3588-4652-9afa-9ac53723ba84	UMQ7CDJUR
0	1570713851.039700	UL08YKGLU	03b4e673-221d-4754-8a3d-55b2d223fc51	UJRAL005U
0	1570687433.026300	ULJ74QZJM	87b75d1b-b26e-43c8-938d-95a9c600cadd	ULKPET3UK
0	1570686313.025200	ULJ74QZJM	a0bd83f8-47cb-414f-9a09-1c32eb11831d	ULJ74QZJM
1	1570705330.029200	UKT3G90U8	a0bd83f8-47cb-414f-9a09-1c32eb11831d	ULJ74QZJM
2	1570749463.046500	UKT3G90U8	a0bd83f8-47cb-414f-9a09-1c32eb11831d	ULJ74QZJM
3	1570763575.049300	ULJ74QZJM	a0bd83f8-47cb-414f-9a09-1c32eb11831d	ULJ74QZJM
4	1570763879.049700	ULJ74QZJM	a0bd83f8-47cb-414f-9a09-1c32eb11831d	ULJ74QZJM
5	1570768168.051000	UKT3G90U8	a0bd83f8-47cb-414f-9a09-1c32eb11831d	ULJ74QZJM
6	1570768236.052000	UKT3G90U8	a0bd83f8-47cb-414f-9a09-1c32eb11831d	ULJ74QZJM
7	1570768481.052200	ULJ74QZJM	a0bd83f8-47cb-414f-9a09-1c32eb11831d	ULJ74QZJM
0	1570681766.024200	UL2TY2ERL	ba9de073-2f54-4b5d-96d2-3cb021504ecd	UJRAL005U
1	1570682792.024500	UJRAL005U	ba9de073-2f54-4b5d-96d2-3cb021504ecd	UJRAL005U
2	1570682843.024700	UJRAL005U	ba9de073-2f54-4b5d-96d2-3cb021504ecd	UJRAL005U
3	1570683383.024900	UN1V4ELKV	ba9de073-2f54-4b5d-96d2-3cb021504ecd	UJRAL005U
4	1570691313.026500	UN0HCK74M	ba9de073-2f54-4b5d-96d2-3cb021504ecd	UJRAL005U
5	1570694566.028400	UL2TY2ERL	ba9de073-2f54-4b5d-96d2-3cb021504ecd	UJRAL005U
6	1570763274.048200	UJRAL005U	ba9de073-2f54-4b5d-96d2-3cb021504ecd	UJRAL005U
7	1570763291.049000	UJRAL005U	ba9de073-2f54-4b5d-96d2-3cb021504ecd	UJRAL005U
0	1570711913.029500	UMC518ER0	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
1	1570711955.030500	UKT5BQD3P	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
2	1570711973.030700	UMC518ER0	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
3	1570712010.031700	UKT5BQD3P	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
4	1570712272.031900	UMC518ER0	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
5	1570712291.032100	UMC518ER0	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
6	1570712311.032800	UMC518ER0	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
7	1570712323.033100	UKT5BQD3P	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
8	1570712347.033800	UKT5BQD3P	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
9	1570712376.034300	UKT5BQD3P	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
10	1570712448.034500	UMC518ER0	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
11	1570712475.035100	UKT5BQD3P	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
12	1570712485.035600	UKT5BQD3P	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
13	1570712502.036100	UKT5BQD3P	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
14	1570712538.036300	UMC518ER0	f8d4e5e3-fb67-4f5f-8599-2d3941ceae65	UKT5BQD3P
0	1570628943.006700	UL0NZCCMT	6b2bd59b-0c36-457b-b7d5-1be1ae3afb4e	UNKM5GP8W
1	1570666938.010100	UNKM5GP8W	6b2bd59b-0c36-457b-b7d5-1be1ae3afb4e	UNKM5GP8W
0	1570605491.002400	UJRAL005U	c709bf6d-921b-459f-af5c-7c437b2e0be7	UKY4VFB5E
1	1570605544.003200	UKY4VFB5E	c709bf6d-921b-459f-af5c-7c437b2e0be7	UKY4VFB5E
2	1570605558.003800	UKY4VFB5E	c709bf6d-921b-459f-af5c-7c437b2e0be7	UKY4VFB5E
3	1570607579.004200	UJRAL005U	c709bf6d-921b-459f-af5c-7c437b2e0be7	UKY4VFB5E
0	1570543897.253700	UJRAL005U	ff346dc6-31c5-4a58-b30a-4dc1e32f616f	UL2TY2ERL
1	1570543920.254500	UJRAL005U	ff346dc6-31c5-4a58-b30a-4dc1e32f616f	UL2TY2ERL
2	1570543924.254700	UL2TY2ERL	ff346dc6-31c5-4a58-b30a-4dc1e32f616f	UL2TY2ERL
3	1570544008.254900	UL2TY2ERL	ff346dc6-31c5-4a58-b30a-4dc1e32f616f	UL2TY2ERL
4	1570544095.255700	UJRAL005U	ff346dc6-31c5-4a58-b30a-4dc1e32f616f	UL2TY2ERL
5	1570544095.255900	UL2TY2ERL	ff346dc6-31c5-4a58-b30a-4dc1e32f616f	UL2TY2ERL
6	1570544162.256300	UL2TY2ERL	ff346dc6-31c5-4a58-b30a-4dc1e32f616f	UL2TY2ERL
7	1570544409.257100	UJRAL005U	ff346dc6-31c5-4a58-b30a-4dc1e32f616f	UL2TY2ERL
8	1570544444.257400	UL2TY2ERL	ff346dc6-31c5-4a58-b30a-4dc1e32f616f	UL2TY2ERL
9	1570560598.258000	UN0HCK74M	ff346dc6-31c5-4a58-b30a-4dc1e32f616f	UL2TY2ERL
0	1570541880.251200	UJRAL005U	e38f9a9a-faa4-4e41-bf32-ab0463ad2030	UL2TY2ERL
1	1570555631.257700	UN0HCK74M	e38f9a9a-faa4-4e41-bf32-ab0463ad2030	UL2TY2ERL
2	1570571084.258700	UJKFAPBCJ	e38f9a9a-faa4-4e41-bf32-ab0463ad2030	UL2TY2ERL
3	1570579909.258900	UL2TY2ERL	e38f9a9a-faa4-4e41-bf32-ab0463ad2030	UL2TY2ERL
4	1570579944.259200	UL2TY2ERL	e38f9a9a-faa4-4e41-bf32-ab0463ad2030	UL2TY2ERL
5	1570579965.259400	UL2TY2ERL	e38f9a9a-faa4-4e41-bf32-ab0463ad2030	UL2TY2ERL
6	1570597959.001000	UJKFAPBCJ	e38f9a9a-faa4-4e41-bf32-ab0463ad2030	UL2TY2ERL
0	1570450647.241400	UKT3G90U8	b6423789-125f-4a68-bb74-478fa2bfb40d	UKT3G90U8
1	1570451904.242100	UN0HCK74M	b6423789-125f-4a68-bb74-478fa2bfb40d	UKT3G90U8
2	1570451967.243700	UJRAL005U	b6423789-125f-4a68-bb74-478fa2bfb40d	UKT3G90U8
3	1570452271.243900	UKT3G90U8	b6423789-125f-4a68-bb74-478fa2bfb40d	UKT3G90U8
4	1570452583.244100	UJRAL005U	b6423789-125f-4a68-bb74-478fa2bfb40d	UKT3G90U8
5	1570452626.244300	UJRAL005U	b6423789-125f-4a68-bb74-478fa2bfb40d	UKT3G90U8
6	1570452820.244500	UKT3G90U8	b6423789-125f-4a68-bb74-478fa2bfb40d	UKT3G90U8
7	1570452977.245400	UJRAL005U	b6423789-125f-4a68-bb74-478fa2bfb40d	UKT3G90U8
8	1570453240.246100	UJRAL005U	b6423789-125f-4a68-bb74-478fa2bfb40d	UKT3G90U8
